symbol,code,market,name,industry_code,industry_name,trade_group,parent_group,major_bucket,subindustry,role,leader_eligible,strategy_sector,strategy_group,strategy_size_group,liquidity_size_bucket,liquidity_rank,liquidity_percentile,amount_120d_median,amount_120d_mean,traded_days_120d,latest_price_date,latest_close,latest_volume,strategy_group_source,strategy_group_confidence,strategy_group_review_needed,classification_source,source_confidence,subindustry_source,true_market_cap_rank,true_market_cap_bucket,true_market_cap_percentile,market_cap_ntd,market_cap_ntd_billion,shares_outstanding,source_date_price,market_cap_source
6754.TW,6754,TWSE,匯僑設計,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2030,0.1018149623727312,700947.1742362976,847713.923053805,120.0,2026-06-18,45.5,17020.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1305.0,cap_1001_plus,0.3394123606889564,2950200000.0,2.9502,66000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6671.TW,6671,TWSE,三能-KY,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2035,0.099601593625498,690299.9992370605,1637894.7039040884,120.0,2026-06-18,25.75,142000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1632.0,cap_1001_plus,0.1737588652482269,1579500000.0,1.5795,60750000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6195.TWO,6195,TPEX,詩肯,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2063,0.0872067286409915,580782.0455951691,775603.5391956584,120.0,2026-06-18,27.5,20630.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1685.0,cap_1001_plus,0.1469098277608915,1355209434.0,1.355209434,50192942.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
2947.TWO,2947,TPEX,振宇五金,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2068,0.0849933598937583,568750.0,1137668.472034734,120.0,2026-06-18,79.0999984741211,16152.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1621.0,cap_1001_plus,0.1793313069908815,1637771172.0,1.637771172,21493060.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
8066.TWO,8066,TPEX,來思達,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2085,0.0774679061531651,532101.9154930115,1006466.9797396152,120.0,2026-06-18,15.550000190734863,13002.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1929.0,cap_1001_plus,0.0233029381965552,564291481.6,0.5642914816,36642304.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6807.TW,6807,TWSE,峰源-KY,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2095,0.0730411686586985,502149.995803833,589632.7263759295,120.0,2026-06-18,33.650001525878906,11000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1574.0,cap_1001_plus,0.2031408308004052,1798199999.9999998,1.7981999999999998,54000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
7782.TWO,7782,TPEX,光速火箭,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2105,0.0686144311642319,479380.25,769148.3904686865,120.0,2026-06-18,28.149999618530277,42000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1924.0,cap_1001_plus,0.0258358662613982,583806950.0,0.58380695,23213000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6616.TWO,6616,TPEX,特昇-KY,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2113,0.0650730411686587,446615.0026321411,784081.1703961309,120.0,2026-06-18,9.529999732971191,41000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1965.0,cap_1001_plus,0.0050658561296859,344141188.1,0.3441411880999999,35478473.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
2937.TWO,2937,TPEX,集雅社,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2147,0.0500221336874723,305375.0,364239.6015843392,120.0,2026-06-18,49.95000076293945,0.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1512.0,cap_1001_plus,0.2345491388044579,2074775108.75,2.07477510875,43541975.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
8482.TW,8482,TWSE,商億-KY,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2148,0.0495794599380257,302824.7545814514,450761.7645642599,120.0,2026-06-18,48.75,0.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1018.0,cap_1001_plus,0.4848024316109423,5039123600.0,5.0391236,107444000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8941.TWO,8941,TPEX,關中,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2165,0.0420540061974324,265950.0045776367,447684.60540196736,120.0,2026-06-18,43.5,10100.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1643.0,cap_1001_plus,0.1681864235055724,1521285088.5,1.5212850885,34972071.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
7794.TWO,7794,TPEX,宏碁智新,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2202,0.0256750774679062,155952.7023010254,1968102.4623185853,120.0,2026-06-18,31.350000381469727,55169.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1843.0,cap_1001_plus,0.066869300911854,908600000.0,0.9086,28000000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
2948.TWO,2948,TPEX,寶陞,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2217,0.0190349712262062,119475.00228881836,197694.2057711347,120.0,2026-06-18,37.25,4000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1757.0,cap_1001_plus,0.1104356636271529,1173350000.0,1.17335,31000000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
2941.TWO,2941,TPEX,米斯特,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2222,0.016821602478973,108018.75,187833.8966443062,120.0,2026-06-18,36.0,24000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1951.0,cap_1001_plus,0.0121580547112462,461700000.0,0.4617,15390000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
4609.TWO,4609,TPEX,唐鋒,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2247,0.0057547587428065,42944.99945640564,101196.89418530108,120.0,2026-06-18,5.230000019073486,29051.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1972.0,cap_1001_plus,0.0015197568389058,257953891.6,0.2579538916,47946820.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
2924.TWO,2924,TPEX,宏太-KY,38,居家生活,home_living,consumer,other,home_living,member,False,consumer,home_living,home_living__small,small,2252,0.0035413899955732,18975.000381469727,50364.348166958494,120.0,2026-06-18,17.350000381469727,0.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1854.0,cap_1001_plus,0.0612968591691995,874203691.2,0.8742036912000001,52035934.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
2912.TW,2912,TWSE,統一超,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__mid_large,mid_large,211,0.9070385126162018,511310752.5,586225719.2208333,120.0,2026-06-18,223.5,6553856.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,77.0,cap_051_100,0.961499493414387,236514063012.5,236.5140630125,1039622255.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2915.TW,2915,TWSE,潤泰全,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small_mid,small_mid,534,0.7640548915449314,97950258.57824709,117022611.39865822,120.0,2026-06-18,53.29999923706055,25775447.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,217.0,cap_101_250,0.8905775075987842,54277267643.8,54.2772676438,1104318772.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2903.TW,2903,TWSE,遠百,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small_mid,small_mid,651,0.7122620628596724,57384135.79111959,70191156.00699928,120.0,2026-06-18,23.950000762939453,3543140.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,306.0,cap_251_500,0.8454913880445796,32943868694.25,32.94386869425,1416940589.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2913.TW,2913,TWSE,農林,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,1038,0.5409473218238159,16110227.990233898,18358924.92339496,120.0,2026-06-18,11.149999618530272,3090117.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,746.0,cap_501_1000,0.6225937183383992,9045500000.0,9.0455,790000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2905.TW,2905,TWSE,三商,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,1072,0.5258964143426295,14473082.0,19421771.01786294,120.0,2026-06-18,15.149999618530272,1091352.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,495.0,cap_251_500,0.7497467071935158,15989352523.2,15.9893525232,1110371703.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2601.TW,2601,TWSE,益航,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,1300,0.4249667994687914,7153806.791058064,13132803.476880038,120.0,2026-06-18,5.809999942779541,1736871.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1042.0,cap_1001_plus,0.4726443768996961,4808444470.61,4.80844447061,824776067.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2908.TW,2908,TWSE,特力,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,1563,0.3085436033643205,3622079.4318962097,4180777.264539465,120.0,2026-06-18,20.799999237060547,235211.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,661.0,cap_501_1000,0.6656534954407295,10860604985.4,10.8606049854,509887558.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2929.TW,2929,TWSE,淘帝-KY,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,1784,0.210712704736609,1806129.333008528,2177277.05441037,120.0,2026-06-18,6.0,493468.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1920.0,cap_1001_plus,0.0278622087132724,638349075.54,0.63834907554,109493838.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8429.TW,8429,TWSE,金麗-KY,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,1828,0.1912350597609562,1563217.581647396,2041639.53809048,120.0,2026-06-18,6.510000228881836,688450.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1735.0,cap_1001_plus,0.121580547112462,1229646139.62,1.22964613962,185747151.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2906.TW,2906,TWSE,高林,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,1847,0.1828242585214696,1455744.816404343,1694044.8192156712,120.0,2026-06-18,12.899999618530272,225667.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1369.0,cap_1001_plus,0.3069908814589666,2655781429.6,2.6557814296,209116648.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
5907.TW,5907,TWSE,大洋-KY,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,1871,0.1722000885347498,1320420.00746727,1719861.4759530346,120.0,2026-06-18,5.099999904632568,390000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1828.0,cap_1001_plus,0.074468085106383,983520930.0,0.98352093,195531000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2945.TW,2945,TWSE,三商家購,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,2097,0.0721558211598052,496500.0,1027788.6974720636,120.0,2026-06-18,42.900001525878906,21000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1342.0,cap_1001_plus,0.3206686930091185,2767500000.0,2.7675,67500000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2901.TW,2901,TWSE,欣欣,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,2110,0.0664010624169987,457451.489315033,600786.8201575279,120.0,2026-06-18,23.850000381469727,14054.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1603.0,cap_1001_plus,0.188449848024316,1690952001.4499998,1.69095200145,73043283.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2939.TW,2939,TWSE,永邑-KY,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,2116,0.0637450199203187,442786.9996261597,770208.2176298142,120.0,2026-06-18,21.899999618530277,10000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1837.0,cap_1001_plus,0.0699088145896656,936025065.75,0.93602506575,45548665.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4807.TW,4807,TWSE,日成-KY,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,2142,0.0522355024347056,329135.2499866486,1228074.677664145,120.0,2026-06-18,44.0,467183.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1612.0,cap_1001_plus,0.1838905775075987,1663415286.4,1.6634152864,48996032.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8443.TW,8443,TWSE,阿瘦,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,2177,0.0367419212040726,236120.8520975113,583508.3562823216,120.0,2026-06-18,11.399999618530272,20125.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1891.0,cap_1001_plus,0.0425531914893616,754840000.0,0.75484,66800000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2910.TW,2910,TWSE,統領,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,2186,0.0327578574590526,200969.88236427307,316558.94156394,120.0,2026-06-18,23.100000381469727,17000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1176.0,cap_1001_plus,0.4047619047619047,3744854050.000001,3.74485405,175403000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2911.TW,2911,TWSE,麗嬰房,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,2196,0.0283311199645861,171474.72094631195,353089.6403261145,120.0,2026-06-18,8.010000228881836,339560.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1867.0,cap_1001_plus,0.0547112462006078,841007992.0,0.841007992,105125999.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
5906.TW,5906,TWSE,台南-KY,18,貿易百貨,retail,consumer,traditional,retail_trade,member,False,consumer,retail,retail__small,small,2207,0.0234617087206728,141000.0,403911.281352361,120.0,2026-06-18,40.900001525878906,199000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1620.0,cap_1001_plus,0.17983789260385,1644104952.0,1.644104952,35741412.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
9904.TW,9904,TWSE,寶成,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__mid,mid,324,0.8570163789287295,255880220.1227713,290509896.42904204,120.0,2026-06-18,26.149999618530277,41094863.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,169.0,cap_101_250,0.9148936170212766,78089861144.5,78.0898611445,2946787213.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6890.TW,6890,TWSE,來億-KY,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__mid,mid,427,0.8114209827357237,149471826.0,243777919.80416667,120.0,2026-06-18,238.0,379503.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,183.0,cap_101_250,0.9078014184397164,69832000000.0,69.832,249400000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
9910.TW,9910,TWSE,豐泰,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__mid,mid,444,0.8038955289951306,139035963.0,188967654.3012848,120.0,2026-06-18,72.5999984741211,4751248.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,151.0,cap_101_250,0.9240121580547112,92823386114.0,92.823386114,987482831.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
9921.TW,9921,TWSE,巨大,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__mid,mid,446,0.8030101814962373,136648944.24193954,146951494.0937518,120.0,2026-06-18,74.0999984741211,2102259.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,333.0,cap_251_500,0.8318135764944276,28228708440.0,28.22870844,392065395.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
9914.TW,9914,TWSE,美利達,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__mid,mid,465,0.7945993802567508,122888262.39682388,144877537.47204164,120.0,2026-06-18,72.0999984741211,963214.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,423.0,cap_251_500,0.7862208713272543,20629882200.0,20.6298822,298983800.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
9802.TW,9802,TWSE,鈺齊-KY,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small_mid,small_mid,537,0.7627268702965915,96341317.74288176,125845000.01822942,120.0,2026-06-18,77.19999694824219,844070.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,493.0,cap_251_500,0.7507598784194529,16260226345.7,16.2602263457,200991673.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6670.TW,6670,TWSE,復盛應用,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small_mid,small_mid,564,0.7507746790615316,85427743.75,99747284.2375,120.0,2026-06-18,287.5,1153446.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,276.0,cap_251_500,0.8606889564336373,39237432899.5,39.2374328995,139386973.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1736.TW,1736,TWSE,喬山,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small_mid,small_mid,600,0.734838424081452,71557584.0,92888533.1125,120.0,2026-06-18,119.5,805042.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,298.0,cap_251_500,0.8495440729483282,33980197104.0,33.980197104,303394617.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
6768.TW,6768,TWSE,志強-KY,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small_mid,small_mid,654,0.7109340416113324,56538899.0,69317755.40536709,120.0,2026-06-18,85.69999694824219,352000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,446.0,cap_251_500,0.7745694022289766,18949002276.7,18.9490022767,200095061.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
4536.TW,4536,TWSE,拓凱,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small_mid,small_mid,776,0.6569278441788402,32798308.25,42869786.19583333,120.0,2026-06-18,163.0,291081.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,531.0,cap_501_1000,0.7315096251266464,14849070000.0,14.84907,90820000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8478.TW,8478,TWSE,東哥遊艇,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,825,0.6352368304559539,29014089.0,38528975.333333336,120.0,2026-06-18,151.0,232001.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,506.0,cap_501_1000,0.7441742654508612,15599397816.0,15.599397816,93972276.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8462.TW,8462,TWSE,柏文,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,981,0.5661797255422754,18374765.25,20968701.866666667,120.0,2026-06-18,139.0,226107.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,642.0,cap_501_1000,0.6752786220871327,11414899472.0,11.414899472,80386616.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8938.TWO,8938,TPEX,明安,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,996,0.5595396193005755,17762004.58560562,21285183.166119978,120.0,2026-06-18,53.20000076293945,218000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,790.0,cap_501_1000,0.6003039513677811,8273188023.0,8.273188023,156986490.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
5306.TW,5306,TWSE,桂盟,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1223,0.4590526781761841,8873199.851989746,10663420.021827824,120.0,2026-06-18,85.69999694824219,167211.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,667.0,cap_501_1000,0.662613981762918,10672265388.4,10.6722653884,126000772.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8467.TW,8467,TWSE,波力-KY,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1306,0.4223107569721115,7088750.0,13444384.954166668,120.0,2026-06-18,125.5,7000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,919.0,cap_501_1000,0.5349544072948329,6216004387.5,6.2160043875,48373575.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8924.TWO,8924,TPEX,大田,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1393,0.3837981407702523,5693436.958747864,8361344.381184463,120.0,2026-06-18,56.20000076293945,115322.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1049.0,cap_1001_plus,0.4690982776089158,4751460000.0,4.75146,83800000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6965.TW,6965,TWSE,中傑-KY,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1402,0.3798140770252324,5556922.5,7355084.599548403,120.0,2026-06-18,82.0,44262.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,594.0,cap_501_1000,0.6995947315096251,12631948800.0,12.6319488,156336000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1598.TW,1598,TWSE,岱宇,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1404,0.378928729526339,5470711.798713684,6741013.3308072565,120.0,2026-06-18,20.200000762939453,276100.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1175.0,cap_1001_plus,0.4052684903748733,3761983932.0,3.761983932,179142092.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
1432.TW,1432,TWSE,大魯閣,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1521,0.3271359008410801,4026630.132900238,8633645.766969824,120.0,2026-06-18,17.600000381469727,1035662.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1559.0,cap_1001_plus,0.2107396149949341,1868400000.0,1.8684,108000000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
2762.TW,2762,TWSE,世界健身-KY,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1704,0.2461266046923417,2411040.700805664,3395392.497816531,120.0,2026-06-18,85.30000305175781,78025.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,691.0,cap_501_1000,0.6504559270516717,10012500000.0,10.0125,112500000.0,2026-06-10,TWSE basic issued common shares * TWSE latest close
8933.TWO,8933,TPEX,愛地雅,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1707,0.2447985834440017,2386882.675254345,4762373.475375589,120.0,2026-06-18,4.800000190734863,384000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1652.0,cap_1001_plus,0.1636271529888551,1463724886.4,1.4637248864,326724305.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
7811.TWO,7811,TPEX,民盛,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1872,0.1717574147853032,1312946.5,3094977.9311468126,120.0,2026-06-18,79.0999984741211,5000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1375.0,cap_1001_plus,0.303951367781155,2636783000.0,2.636783,33377000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
1593.TWO,1593,TPEX,祺驊,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,1950,0.1372288623284638,960618.4767055511,1643804.8858996995,120.0,2026-06-18,30.450000762939453,15000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1725.0,cap_1001_plus,0.1266464032421479,1253220318.0,1.253220318,39784772.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
6804.TWO,6804,TPEX,明係,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,2058,0.0894200973882248,598400.0122070312,797472.3858410263,120.0,2026-06-18,16.200000762939453,23000.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1887.0,cap_1001_plus,0.044579533941236,767124999.9999999,0.7671249999999998,47500000.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
8928.TWO,8928,TPEX,鉅明,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,2061,0.0880920761398849,584605.9994506837,806110.199847126,120.0,2026-06-18,21.100000381469727,25098.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1805.0,cap_1001_plus,0.0861195542046605,1050135409.75,1.05013540975,50854015.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
9960.TWO,9960,TPEX,邁達康,37,運動休閒,sports_leisure,consumer,other,sports_leisure,member,False,consumer,sports_leisure,sports_leisure__small,small,2134,0.0557768924302788,376692.2353172302,1654152.7057406711,120.0,2026-06-18,32.0,21740.0,trade_group_exact,high,False,legacy_subindustry_rule,medium,official_code_fallback,1803.0,cap_1001_plus,0.0871327254305978,1054804500.0,1.0548045,33592500.0,2026-06-10,TPEX daily market value shares * close; API MarketValue retained for audit
